timestamp,route_id,route_code,start_location,end_location,distance_km,city,vehicle_count,average_speed,congestion_level,weather,temperature,rainfall
2026-06-12 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,159,41,Medium,Rainy,32,11
2026-06-12 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,161,38,Medium,Sunny,25,0
2026-06-12 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,172,37,Medium,Sunny,30,0
2026-06-12 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,307,34,High,Sunny,33,0
2026-06-12 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,201,21,High,Sunny,33,0
2026-06-12 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,241,35,High,Cloudy,24,0
2026-06-12 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,293,34,High,Rainy,28,9
2026-06-12 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,56,Low,Sunny,24,0
2026-06-12 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,69,67,Low,Sunny,37,0
2026-06-12 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,57,Low,Sunny,35,0
2026-06-13 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,52,Low,Cloudy,25,0
2026-06-13 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,58,Low,Rainy,35,15
2026-06-13 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,69,Low,Rainy,37,8
2026-06-13 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,36,53,Low,Rainy,30,18
2026-06-13 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,39,55,Low,Sunny,27,0
2026-06-13 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,64,Low,Sunny,31,0
2026-06-13 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,50,Low,Sunny,24,0
2026-06-13 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,261,19,High,Cloudy,29,0
2026-06-13 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,208,27,High,Cloudy,24,0
2026-06-13 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,293,25,High,Cloudy,28,0
2026-06-13 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,181,18,High,Sunny,36,0
2026-06-13 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,102,44,Medium,Rainy,35,15
2026-06-13 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,172,36,Medium,Cloudy,26,0
2026-06-13 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,100,37,Medium,Cloudy,29,0
2026-06-13 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,108,46,Medium,Sunny,36,0
2026-06-13 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,147,45,Medium,Cloudy,32,0
2026-06-13 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,161,43,Medium,Rainy,30,14
2026-06-13 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,287,26,High,Rainy,29,7
2026-06-13 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,180,33,High,Cloudy,26,0
2026-06-13 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,276,18,High,Sunny,37,0
2026-06-13 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,234,20,High,Sunny,38,0
2026-06-13 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,74,64,Low,Cloudy,31,0
2026-06-13 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,60,Low,Rainy,34,12
2026-06-13 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,87,54,Low,Sunny,26,0
2026-06-14 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,57,54,Low,Rainy,30,9
2026-06-14 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,86,65,Low,Rainy,27,18
2026-06-14 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,35,53,Low,Cloudy,27,0
2026-06-14 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,56,Low,Sunny,33,0
2026-06-14 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,78,65,Low,Rainy,36,1
2026-06-14 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,62,Low,Sunny,24,0
2026-06-14 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,75,64,Low,Cloudy,38,0
2026-06-14 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,299,31,High,Rainy,25,16
2026-06-14 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,262,32,High,Sunny,38,0
2026-06-14 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,287,26,High,Rainy,26,15
2026-06-14 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,265,28,High,Sunny,26,0
2026-06-14 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,179,49,Medium,Rainy,36,16
2026-06-14 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,139,43,Medium,Cloudy,34,0
2026-06-14 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,125,45,Medium,Cloudy,33,0
2026-06-14 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,117,37,Medium,Cloudy,36,0
2026-06-14 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,119,42,Medium,Cloudy,28,0
2026-06-14 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,145,37,Medium,Rainy,30,5
2026-06-14 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,278,20,High,Rainy,27,19
2026-06-14 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,259,22,High,Rainy,29,1
2026-06-14 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,304,21,High,Sunny,34,0
2026-06-14 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,287,26,High,Sunny,31,0
2026-06-14 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,78,55,Low,Cloudy,25,0
2026-06-14 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,74,52,Low,Sunny,28,0
2026-06-14 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,69,Low,Sunny,25,0
2026-06-15 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,65,Low,Rainy,32,2
2026-06-15 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,54,Low,Cloudy,35,0
2026-06-15 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,59,Low,Rainy,32,13
2026-06-15 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,62,Low,Rainy,28,20
2026-06-15 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,76,62,Low,Cloudy,35,0
2026-06-15 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,50,64,Low,Cloudy,29,0
2026-06-15 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,82,63,Low,Sunny,26,0
2026-06-15 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,203,20,High,Sunny,35,0
2026-06-15 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,219,30,High,Cloudy,38,0
2026-06-15 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,202,33,High,Rainy,34,15
2026-06-15 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,247,25,High,Rainy,38,9
2026-06-15 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,148,49,Medium,Cloudy,35,0
2026-06-15 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,102,43,Medium,Sunny,25,0
2026-06-15 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,157,40,Medium,Rainy,32,3
2026-06-15 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,113,36,Medium,Rainy,27,4
2026-06-15 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,128,41,Medium,Sunny,36,0
2026-06-15 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,107,50,Medium,Rainy,30,4
2026-06-15 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,279,21,High,Sunny,36,0
2026-06-15 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,203,20,High,Cloudy,30,0
2026-06-15 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,182,27,High,Cloudy,34,0
2026-06-15 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,285,33,High,Sunny,29,0
2026-06-15 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,40,54,Low,Rainy,37,12
2026-06-15 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,90,61,Low,Cloudy,35,0
2026-06-15 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,55,50,Low,Cloudy,38,0
2026-06-16 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,35,56,Low,Sunny,28,0
2026-06-16 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,63,Low,Rainy,37,16
2026-06-16 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,72,58,Low,Rainy,26,8
2026-06-16 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,64,Low,Rainy,31,10
2026-06-16 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,63,Low,Cloudy,35,0
2026-06-16 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,56,56,Low,Sunny,24,0
2026-06-16 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,67,Low,Sunny,24,0
2026-06-16 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,205,27,High,Rainy,28,8
2026-06-16 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,272,28,High,Cloudy,38,0
2026-06-16 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,275,35,High,Rainy,31,13
2026-06-16 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,305,25,High,Cloudy,24,0
2026-06-16 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,121,37,Medium,Cloudy,30,0
2026-06-16 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,148,50,Medium,Sunny,27,0
2026-06-16 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,135,49,Medium,Cloudy,37,0
2026-06-16 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,169,37,Medium,Cloudy,25,0
2026-06-16 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,158,35,Medium,Rainy,30,11
2026-06-16 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,117,40,Medium,Cloudy,29,0
2026-06-16 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,192,30,High,Sunny,38,0
2026-06-16 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,278,18,High,Rainy,30,15
2026-06-16 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,191,19,High,Rainy,36,10
2026-06-16 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,276,33,High,Sunny,25,0
2026-06-16 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,82,53,Low,Cloudy,25,0
2026-06-16 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,46,53,Low,Sunny,25,0
2026-06-16 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,63,Low,Rainy,33,2
2026-06-17 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,68,Low,Rainy,38,17
2026-06-17 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,40,69,Low,Sunny,26,0
2026-06-17 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,61,Low,Sunny,27,0
2026-06-17 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,68,Low,Sunny,38,0
2026-06-17 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,33,59,Low,Cloudy,30,0
2026-06-17 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,51,Low,Rainy,38,15
2026-06-17 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,49,52,Low,Rainy,28,16
2026-06-17 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,280,32,High,Cloudy,30,0
2026-06-17 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,259,23,High,Rainy,34,17
2026-06-17 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,204,24,High,Rainy,30,14
2026-06-17 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,254,18,High,Sunny,35,0
2026-06-17 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,153,40,Medium,Rainy,32,13
2026-06-17 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,161,48,Medium,Sunny,27,0
2026-06-17 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,166,38,Medium,Sunny,33,0
2026-06-17 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,109,43,Medium,Cloudy,36,0
2026-06-17 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,101,39,Medium,Cloudy,28,0
2026-06-17 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,110,46,Medium,Cloudy,32,0
2026-06-17 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,259,33,High,Sunny,29,0
2026-06-17 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,247,23,High,Cloudy,29,0
2026-06-17 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,205,34,High,Sunny,24,0
2026-06-17 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,225,21,High,Cloudy,27,0
2026-06-17 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,33,67,Low,Cloudy,36,0
2026-06-17 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,89,54,Low,Sunny,24,0
2026-06-17 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,63,63,Low,Sunny,34,0
2026-06-18 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,75,61,Low,Cloudy,25,0
2026-06-18 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,69,53,Low,Sunny,26,0
2026-06-18 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,55,Low,Sunny,37,0
2026-06-18 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,55,Low,Rainy,36,3
2026-06-18 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,65,50,Low,Cloudy,36,0
2026-06-18 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,52,Low,Rainy,31,16
2026-06-18 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,57,70,Low,Rainy,26,14
2026-06-18 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,203,34,High,Cloudy,29,0
2026-06-18 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,220,33,High,Cloudy,36,0
2026-06-18 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,248,20,High,Sunny,29,0
2026-06-18 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,280,35,High,Rainy,35,12
2026-06-18 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,150,39,Medium,Sunny,35,0
2026-06-18 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,115,42,Medium,Sunny,32,0
2026-06-18 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,149,48,Medium,Cloudy,36,0
2026-06-18 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,117,39,Medium,Sunny,35,0
2026-06-18 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,125,36,Medium,Sunny,28,0
2026-06-18 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,175,47,Medium,Sunny,25,0
2026-06-18 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,224,21,High,Cloudy,37,0
2026-06-18 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,223,31,High,Rainy,34,13
2026-06-18 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,180,23,High,Sunny,34,0
2026-06-18 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,193,26,High,Rainy,35,12
2026-06-18 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,43,56,Low,Cloudy,24,0
2026-06-18 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,58,Low,Cloudy,37,0
2026-06-18 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,62,67,Low,Sunny,37,0
2026-06-19 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,85,59,Low,Sunny,34,0
2026-06-19 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,55,Low,Rainy,34,6
2026-06-19 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,80,69,Low,Rainy,26,14
2026-06-19 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,30,60,Low,Cloudy,31,0
2026-06-19 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,63,Low,Rainy,31,9
2026-06-19 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,51,Low,Sunny,24,0
2026-06-19 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,52,Low,Rainy,34,12
2026-06-19 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,250,23,High,Sunny,36,0
2026-06-19 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,248,21,High,Rainy,28,15
2026-06-19 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,245,31,High,Rainy,30,13
2026-06-19 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,265,23,High,Cloudy,36,0
2026-06-19 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,169,45,Medium,Rainy,35,12
2026-06-19 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,151,39,Medium,Sunny,29,0
2026-06-19 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,147,36,Medium,Cloudy,28,0
2026-06-19 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,153,35,Medium,Sunny,29,0
2026-06-19 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,173,46,Medium,Cloudy,34,0
2026-06-19 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,104,41,Medium,Sunny,26,0
2026-06-19 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,280,35,High,Cloudy,28,0
2026-06-19 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,306,32,High,Cloudy,24,0
2026-06-19 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,183,25,High,Sunny,24,0
2026-06-19 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,234,24,High,Rainy,34,1
2026-06-19 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,53,Low,Sunny,36,0
2026-06-19 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,30,63,Low,Rainy,38,6
2026-06-19 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,42,55,Low,Rainy,24,17
2026-06-20 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,61,64,Low,Sunny,26,0
2026-06-20 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,66,Low,Cloudy,33,0
2026-06-20 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,67,Low,Rainy,26,11
2026-06-20 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,85,56,Low,Cloudy,30,0
2026-06-20 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,75,50,Low,Sunny,24,0
2026-06-20 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,46,70,Low,Sunny,25,0
2026-06-20 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,65,Low,Cloudy,30,0
2026-06-20 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,200,34,High,Cloudy,29,0
2026-06-20 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,263,23,High,Rainy,32,6
2026-06-20 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,201,33,High,Sunny,38,0
2026-06-20 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,211,20,High,Sunny,35,0
2026-06-20 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,166,47,Medium,Rainy,30,2
2026-06-20 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,175,37,Medium,Sunny,24,0
2026-06-20 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,105,50,Medium,Cloudy,36,0
2026-06-20 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,156,44,Medium,Rainy,34,8
2026-06-20 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,149,39,Medium,Cloudy,33,0
2026-06-20 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,161,48,Medium,Rainy,32,1
2026-06-20 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,289,28,High,Sunny,32,0
2026-06-20 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,265,18,High,Sunny,30,0
2026-06-20 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,253,24,High,Rainy,27,4
2026-06-20 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,298,19,High,Rainy,30,17
2026-06-20 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,55,Low,Rainy,27,16
2026-06-20 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,67,Low,Sunny,37,0
2026-06-20 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,55,57,Low,Sunny,31,0
2026-06-21 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,33,50,Low,Cloudy,27,0
2026-06-21 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,73,57,Low,Sunny,36,0
2026-06-21 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,45,60,Low,Cloudy,25,0
2026-06-21 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,85,54,Low,Rainy,28,18
2026-06-21 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,39,62,Low,Sunny,36,0
2026-06-21 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,51,Low,Cloudy,33,0
2026-06-21 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,55,Low,Cloudy,27,0
2026-06-21 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,204,22,High,Cloudy,30,0
2026-06-21 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,282,24,High,Cloudy,35,0
2026-06-21 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,219,27,High,Sunny,36,0
2026-06-21 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,215,18,High,Cloudy,34,0
2026-06-21 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,143,39,Medium,Cloudy,37,0
2026-06-21 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,151,39,Medium,Rainy,28,13
2026-06-21 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,143,39,Medium,Rainy,30,6
2026-06-21 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,163,48,Medium,Cloudy,38,0
2026-06-21 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,125,42,Medium,Rainy,30,7
2026-06-21 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,153,43,Medium,Rainy,30,20
2026-06-21 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,285,26,High,Sunny,28,0
2026-06-21 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,285,33,High,Sunny,34,0
2026-06-21 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,262,25,High,Rainy,38,15
2026-06-21 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,236,22,High,Cloudy,35,0
2026-06-21 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,69,Low,Sunny,27,0
2026-06-21 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,59,62,Low,Cloudy,34,0
2026-06-21 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,55,70,Low,Cloudy,33,0
2026-06-22 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,54,Low,Cloudy,31,0
2026-06-22 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,53,57,Low,Sunny,32,0
2026-06-22 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,48,69,Low,Rainy,25,2
2026-06-22 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,30,64,Low,Rainy,27,12
2026-06-22 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,63,Low,Rainy,28,5
2026-06-22 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,70,55,Low,Cloudy,38,0
2026-06-22 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,56,Low,Rainy,24,13
2026-06-22 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,248,22,High,Rainy,34,13
2026-06-22 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,297,20,High,Sunny,30,0
2026-06-22 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,253,19,High,Sunny,25,0
2026-06-22 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,228,29,High,Sunny,27,0
2026-06-22 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,113,39,Medium,Sunny,30,0
2026-06-22 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,114,39,Medium,Rainy,30,4
2026-06-22 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,119,37,Medium,Rainy,37,7
2026-06-22 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,170,36,Medium,Sunny,27,0
2026-06-22 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,124,47,Medium,Rainy,36,3
2026-06-22 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,122,47,Medium,Cloudy,32,0
2026-06-22 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,274,34,High,Cloudy,24,0
2026-06-22 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,186,26,High,Cloudy,34,0
2026-06-22 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,216,29,High,Cloudy,35,0
2026-06-22 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,199,33,High,Rainy,35,3
2026-06-22 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,64,Low,Rainy,25,15
2026-06-22 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,46,64,Low,Rainy,35,5
2026-06-22 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,82,66,Low,Cloudy,24,0
2026-06-23 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,68,Low,Cloudy,24,0
2026-06-23 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,34,51,Low,Cloudy,27,0
2026-06-23 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,73,67,Low,Sunny,34,0
2026-06-23 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,38,62,Low,Rainy,35,16
2026-06-23 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,46,64,Low,Rainy,37,15
2026-06-23 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,58,Low,Sunny,25,0
2026-06-23 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,69,55,Low,Rainy,29,5
